Assignment,AttackType,MaliciousPct,Model,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
moderate,always,0,3VSL-Binary,96.87644457,3.123555434,196.2923302,100,0.75,7.5,99.25,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.123555434,0,96.87644457,0,100,0,NaN,NaN,NaN,NaN,100,96.46360175,3.536398254,0.75,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Beta (BRS),96.87644457,3.123555434,196.2923302,100,0.75,7.5,99.25,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.123555434,0,96.87644457,0,100,0,NaN,NaN,NaN,NaN,100,96.29198511,3.708014888,0.75,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST,96.87423166,3.125768341,196.297925,100,1.13,11.3,98.87,99.57142857,99.57142857,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.125768341,0,96.87423166,0,100,0,NaN,NaN,NaN,NaN,100,95.0635083,4.936491699,1.13,0,100,NaN,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoDH,96.87615311,3.12384689,196.3060063,100,0.76,7.6,99.24,99.28571429,99.28571429,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,NaN,0,0,0,0,3.12384689,0,96.87615311,0,100,0,NaN,NaN,NaN,NaN,100,97.79354068,2.206459323,0.76,0,100,NaN,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoRec,96.87552686,3.124473137,196.2971229,100,0.78,7.8,99.22,99.14285714,99.14285714,NaN,0.857142857,NaN,99.14285714,NaN,NaN,NaN,NaN,0,0,0,0,3.124473137,0,96.87552686,0,100,0,NaN,NaN,NaN,NaN,100,92.68308204,7.316917956,0.78,0,100,NaN,NaN,0.857142857,NaN,99.14285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,96.87290404,3.127095957,196.2458003,100,1.48,14.8,98.52,99.28571429,99.28571429,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,NaN,0,0,0,0,3.127095957,0,96.87290404,0,100,0,NaN,NaN,NaN,NaN,100,85.43664646,14.56335354,1.48,0,100,NaN,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,96.87606743,3.123932566,196.2883414,100,0.76,7.6,99.24,98.14285714,98.14285714,NaN,1.857142857,NaN,98.14285714,NaN,NaN,NaN,NaN,0,0,0,0,3.123932566,0,96.87606743,0,100,0,NaN,NaN,NaN,NaN,100,39.31969313,60.68030687,0.76,0,100,NaN,NaN,1.857142857,NaN,98.14285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,96.87644457,3.123555434,196.2923302,100,0.75,7.5,99.25,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.123555434,0,96.87644457,0,100,0,NaN,NaN,NaN,NaN,100,91.90892632,8.091073676,0.75,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,96.87644457,3.123555434,196.2923302,100,0.75,7.5,99.25,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.123555434,0,96.87644457,0,100,0,NaN,NaN,NaN,NaN,100,0.100594162,99.89940584,0.75,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,96.87423166,3.125768341,196.297925,100,1.13,11.3,98.87,99.71428571,99.71428571,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,0,0,0,0,3.125768341,0,96.87423166,0,100,0,NaN,NaN,NaN,NaN,100,95.0635083,4.936491699,1.13,0,100,NaN,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,96.8716338,3.128366203,196.2886936,100,0.9,9,99.1,99.71428571,99.71428571,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,0,0,0,0,3.128366203,0,96.8716338,0,100,0,NaN,NaN,NaN,NaN,100,94.87415235,5.125847653,0.9,0,100,NaN,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-NoTierSel,96.87290404,3.127095957,196.2458003,100,1.48,14.8,98.52,99.57142857,99.57142857,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.127095957,0,96.87290404,0,100,0,NaN,NaN,NaN,NaN,100,85.05109103,14.94890897,1.48,0,100,NaN,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-Uniform,96.87606743,3.123932566,196.2883414,100,0.76,7.6,99.24,99.71428571,99.71428571,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,0,0,0,0,3.123932566,0,96.87606743,0,100,0,NaN,NaN,NaN,NaN,100,39.19829548,60.80170452,0.76,0,100,NaN,NaN,0.285714286,NaN,99.71428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,3VSL-Binary,96.89665863,3.103341365,196.3226095,99.93,2.04,20.4,97.96,100,100,0,0,100,100,0,90,0,0,100,7,0,40,3.033849264,0,96.96615074,2.186981376,100,4.111111111,NaN,0.276836023,0.149340814,NaN,99.8,95.905745,4.094255003,2.04,2.186981376,97.81301862,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,Beta (BRS),96.87639617,3.123603835,196.3837964,99.91,2.04,20.4,97.96,100,100,0,0,100,100,0,90,0,0,100,7,0,50,3.034433767,0,96.96556623,2.840216683,100,5.319952305,NaN,0.579246361,0.216961196,NaN,99.8,96.3757358,3.624264204,2.04,2.840216683,97.15978332,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,RUST,96.80426633,3.195733671,196.4014707,99.84,2.94,29.4,97.06,97.57142857,99.20634921,17.14285714,0.793650794,82.85714286,99.20634921,76.33333333,91.52870215,25.88888889,17.14285714,100,7,1.2,100,3.035181341,0,96.96481866,5.048866749,100,9.43513351,1.027777778,0.314250714,0.172986338,NaN,99.6,92.42121496,7.578785042,2.94,5.048866749,94.95113325,82.85714286,17.14285714,0.793650794,82.85714286,99.20634921,76.33333333,91.52870215,25.88888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,RUST-NoDH,96.8727385,3.127261504,196.3598105,99.91,2.14,21.4,97.86,98.28571429,99.20634921,10,0.793650794,90,99.20634921,42.5,90.85941254,15.17676768,10,100,7,0.7,50,3.037791949,0,96.96220805,2.766861055,100,5.155768208,1.066666667,0.304819802,0.187624019,NaN,99.7,97.21976138,2.780238617,2.14,2.766861055,97.23313895,90,10,0.793650794,90,99.20634921,42.5,90.85941254,15.17676768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,RUST-NoRec,96.79743715,3.202562848,196.4933746,99.84,2.25,22.5,97.75,96.42857143,97.93650794,17.14285714,2.063492063,82.85714286,97.93650794,51.66666667,91.4420493,23.22222222,17.14285714,100,7,1.2,90,3.043327839,0,96.95667216,4.991700763,100,9.302553003,1.027777778,0.296935119,0.160276106,NaN,99.6,89.8676996,10.1323004,2.25,4.991700763,95.00829924,82.85714286,17.14285714,2.063492063,82.85714286,97.93650794,51.66666667,91.4420493,23.22222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,RUST-NoTier,96.64654383,3.353456168,196.7115807,99.69,3.31,33.1,96.69,95.57142857,99.04761905,35.71428571,0.952380952,64.28571429,99.04761905,81.66666667,93.3101733,47.27311577,35.71428571,100,7,2.5,100,3.04160599,0,96.95839401,9.439550265,100,16.93791093,1.123333333,0.289801297,0.184220019,NaN,99.4,83.26645676,16.73354324,3.31,9.439550265,90.56044974,64.28571429,35.71428571,0.952380952,64.28571429,99.04761905,81.66666667,93.3101733,47.27311577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,RUST-Uniform,96.29360753,3.706392468,197.4423751,99.34,2.07,20.7,97.93,96.14285714,98.88888889,28.57142857,1.111111111,71.42857143,98.88888889,78.33333333,92.58630123,40.07070707,28.57142857,100,7,2,100,3.053462446,0,96.94653755,17.83983142,100,30.01139644,2,0.08239816,0.037442777,NaN,98.9,37.9560166,62.0439834,2.07,17.83983142,82.16016858,71.42857143,28.57142857,1.111111111,71.42857143,98.88888889,78.33333333,92.58630123,40.07070707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,ScalarRep-CumReward,96.86617122,3.133828784,196.4039338,99.9,2.04,20.4,97.96,100,100,0,0,100,100,0,90,0,0,100,7,0,50,3.034728613,0,96.96527139,3.122474747,100,5.777468645,NaN,12.61906603,5.662810991,NaN,99.8,91.88346666,8.116533345,2.04,3.122474747,96.87752525,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,ScalarRep-EMA,95.7737365,4.226263496,198.407,98.82,2.04,20.4,97.96,100,100,0,0,100,100,0,90,0,0,100,7,0,100,3.058361922,0,96.94163808,28.19353306,100,43.65560032,NaN,-0.008557679,0.00658774,NaN,96.8,0.091952769,99.90804723,2.04,28.19353306,71.80646694,100,0,0,100,100,0,90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,Threshold,96.80426633,3.195733671,196.4014707,99.84,2.94,29.4,97.06,97.85714286,99.36507937,15.71428571,0.634920635,84.28571429,99.36507937,80.83333333,91.39696773,24.95454545,15.71428571,100,7,1.1,100,3.035181341,0,96.96481866,5.048866749,100,9.43513351,1,0.296572727,0.162240913,NaN,99.6,92.44182296,7.558177037,2.94,5.048866749,94.95113325,84.28571429,15.71428571,0.634920635,84.28571429,99.36507937,80.83333333,91.39696773,24.95454545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,Threshold-MaxRep,96.87442908,3.125570917,196.332047,99.91,2.69,26.9,97.31,99,99.52380952,5.714285714,0.476190476,94.28571429,99.52380952,40,90.47826087,10,5.714285714,100,7,0.4,60,3.035496313,0,96.96450369,2.815917799,100,5.328558974,1,0.272301494,0.148492535,NaN,99.8,92.16282696,7.837173044,2.69,2.815917799,97.1840822,94.28571429,5.714285714,0.476190476,94.28571429,99.52380952,40,90.47826087,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,Threshold-NoTierSel,96.60489405,3.39510595,196.785571,99.65,3.31,33.1,96.69,96.14285714,99.52380952,34.28571429,0.476190476,65.71428571,99.52380952,89.66666667,93.19038293,47.88888889,34.28571429,100,7,2.4,100,3.043024992,0,96.95697501,10.42882525,100,18.5827975,1.02,0.274124689,0.176285163,NaN,99.4,83.08999835,16.91000165,3.31,10.42882525,89.57117475,65.71428571,34.28571429,0.476190476,65.71428571,99.52380952,89.66666667,93.19038293,47.88888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,10,Threshold-Uniform,96.27355759,3.726442411,197.4458131,99.32,2.06,20.6,97.94,99.42857143,99.84126984,4.285714286,0.158730159,95.71428571,99.84126984,30,90.37681159,7.5,4.285714286,100,7,0.3,100,3.053757291,0,96.94624271,18.29104996,100,30.66093531,2.666666667,0.083204826,0.03680743,NaN,98.9,38.41208029,61.58791971,2.06,18.29104996,81.70895004,95.71428571,4.285714286,0.158730159,95.71428571,99.84126984,30,90.37681159,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,3VSL-Binary,93.48567681,6.514323194,204.203026,96.42,6.12,61.2,93.88,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.796346125,0,97.20365388,55.58473965,100,70.5419913,NaN,0.268476436,0.184563713,NaN,95.2,90.29180342,9.708196577,6.12,55.58473965,44.41526035,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,Beta (BRS),93.29484128,6.705158718,204.6061184,96.22,6.12,61.2,93.88,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.780885927,0,97.21911407,57.78032355,100,72.59506274,NaN,0.662093865,0.378795748,NaN,92.9,93.08562577,6.914374234,6.12,57.78032355,42.21967645,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,RUST,94.9109137,5.089086305,201.0681495,97.94,11.59,115.9,88.41,82.57142857,99.79591837,57.61904762,0.204081633,42.38095238,99.79591837,99.33333333,84.78340783,72.04064152,57.61904762,100,21,12.1,100,2.800269323,0,97.19973068,45.26144243,100,61.76973496,1.269992507,0.270024477,0.190984696,NaN,94.9,85.61198632,14.38801368,11.59,45.26144243,54.73855757,42.38095238,57.61904762,0.204081633,42.38095238,99.79591837,99.33333333,84.78340783,72.04064152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,RUST-NoDH,95.24259485,4.757405154,200.7489907,98.2,8.55,85.5,91.45,82.57142857,98.7755102,55.23809524,1.224489796,44.76190476,98.7755102,95.29470121,83.97415753,68.7785207,55.23809524,100,21,11.6,100,2.829819039,0,97.17018096,40.7062879,100,57.17640925,1.247164225,0.269653757,0.213688668,NaN,95.6,94.72119976,5.278800237,8.55,40.7062879,59.2937121,44.76190476,55.23809524,1.224489796,44.76190476,98.7755102,95.29470121,83.97415753,68.7785207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,RUST-NoRec,95.08223258,4.917767423,201.0101096,98.03,9.05,90.5,90.95,81.14285714,97.55102041,57.14285714,2.448979592,42.85714286,97.55102041,91.14904295,84.34856876,69.37479633,57.14285714,100,21,12,100,2.795897969,0,97.20410203,43.4559825,100,60.0036417,1.25271978,0.250031979,0.180690953,NaN,94.5,81.41176916,18.58823084,9.05,43.4559825,56.5440175,42.85714286,57.14285714,2.448979592,42.85714286,97.55102041,91.14904295,84.34856876,69.37479633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,RUST-NoTier,94.80690119,5.193098811,201.4241612,97.89,12.24,122.4,87.76,82.14285714,99.18367347,57.61904762,0.816326531,42.38095238,99.18367347,96.76388889,84.69960978,71.42317491,57.61904762,100,21,12.1,100,2.833572968,0,97.16642703,45.82224906,100,62.34842107,1.269992507,0.249323105,0.191300928,NaN,91.6,80.97642582,19.02357418,12.24,45.82224906,54.17775094,42.38095238,57.61904762,0.816326531,42.38095238,99.18367347,96.76388889,84.69960978,71.42317491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,RUST-Uniform,92.3479086,7.652091403,206.5635586,95.46,8,80,92,81.85714286,98.7755102,57.61904762,1.224489796,42.38095238,98.7755102,95.05753968,84.63904039,71.03201579,57.61904762,100,21,12.1,100,2.841446421,0,97.15855358,64.14395679,100,77.96722711,2,0.084550977,0.055943712,NaN,84.8,30.42165306,69.57834694,8,64.14395679,35.85604321,42.38095238,57.61904762,1.224489796,42.38095238,98.7755102,95.05753968,84.63904039,71.03201579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,ScalarRep-CumReward,93.13526426,6.864735744,204.8223763,96.08,6.12,61.2,93.88,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.796075536,0,97.20392446,58.83096096,100,73.51328998,NaN,13.66579202,6.747938346,NaN,92.2,88.92571496,11.07428504,6.12,58.83096096,41.16903904,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,ScalarRep-EMA,90.31980586,9.68019414,209.8525342,93.35,6.12,61.2,93.88,100,100,0,0,100,100,0,70,0,0,100,21,0,100,2.782959425,0,97.21704057,72.04207279,100,83.5544563,NaN,0.045432232,0.086003407,NaN,80.7,0.085644791,99.91435521,6.12,72.04207279,27.95792721,100,0,0,100,100,0,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,Threshold,94.68813189,5.311868109,201.9343672,97.72,11.37,113.7,88.63,85,99.79591837,49.52380952,0.204081633,50.47619048,99.79591837,99.28571429,82.36353066,64.93044087,49.52380952,100,21,10.4,100,2.777407977,0,97.22259202,47.17700422,100,63.31476958,1.237326007,0.255272156,0.179345459,NaN,94.9,85.28134544,14.71865456,11.37,47.17700422,52.82299578,50.47619048,49.52380952,0.204081633,50.47619048,99.79591837,99.28571429,82.36353066,64.93044087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,Threshold-MaxRep,94.69693763,5.303062372,202.07033,97.74,10.88,108.8,89.12,85.42857143,99.59183673,47.61904762,0.408163265,52.38095238,99.59183673,98.23076923,81.75517925,63.14929178,47.61904762,100,21,10,100,2.804196086,0,97.19580391,46.22289079,100,62.22107619,1.190750916,0.253452234,0.174968503,NaN,95.5,85.08409727,14.91590273,10.88,46.22289079,53.77710921,52.38095238,47.61904762,0.408163265,52.38095238,99.59183673,98.23076923,81.75517925,63.14929178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,Threshold-NoTierSel,94.2381727,5.761827302,202.7375572,97.35,12.12,121.2,87.88,83.42857143,98.97959184,52.85714286,1.020408163,47.14285714,98.97959184,95.93217893,83.2228172,67.15963203,52.85714286,100,21,11.1,100,2.789282334,0,97.21071767,50.96323178,100,66.63771814,1.535099345,0.232516839,0.181998801,NaN,91.5,79.82447996,20.17552004,12.12,50.96323178,49.03676822,47.14285714,52.85714286,1.020408163,47.14285714,98.97959184,95.93217893,83.2228172,67.15963203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,30,Threshold-Uniform,89.73123701,10.26876299,211.3507102,92.85,7.49,74.9,92.51,85.71428571,99.59183673,46.66666667,0.408163265,53.33333333,99.59183673,98.82352941,81.61384389,61.47687721,46.66666667,100,21,9.8,100,2.728012941,0,97.27198706,74.75936762,100,85.43510792,5.800941558,0.08782118,0.065575461,NaN,84.2,30.01866303,69.98133697,7.49,74.75936762,25.24063238,53.33333333,46.66666667,0.408163265,53.33333333,99.59183673,98.82352941,81.61384389,61.47687721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,3VSL-Binary,74.84345535,25.15654465,239.2711555,78.87,8.34,83.4,91.66,100,100,0,0,100,100,0,50,0,0,100,35,0,100,2.713572626,0,97.28642737,91.27048222,100,95.41321406,NaN,0.260239166,0.202844104,NaN,77.9,71.30942376,28.69057624,8.34,91.27048222,8.72951778,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,Beta (BRS),74.83195007,25.16804993,239.3236001,78.84,8.34,83.4,91.66,100,100,0,0,100,100,0,50,0,0,100,35,0,100,2.687592051,0,97.31240795,91.38404278,100,95.47691336,NaN,0.757709719,0.458159244,NaN,74.7,74.64646073,25.35353927,8.34,91.38404278,8.615957218,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,RUST,92.79004052,7.209959475,206.7382855,96.74,30.97,309.7,69.03,73.57142857,98.85714286,51.71428571,1.142857143,48.28571429,98.85714286,97.8385832,67.27828,67.49151473,51.71428571,100,35,18.1,100,2.551745141,0,97.44825486,65.3054076,100,78.78012483,1.276687307,0.234021292,0.181334608,NaN,77.6,75.59748327,24.40251673,30.97,65.3054076,34.6945924,48.28571429,51.71428571,1.142857143,48.28571429,98.85714286,97.8385832,67.27828,67.49151473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,RUST-NoDH,92.96594863,7.034051373,205.6241169,96.74,27.53,275.3,72.47,73,97.71428571,51.71428571,2.285714286,48.28571429,97.71428571,95.80625137,67.02202733,66.99308132,51.71428571,100,35,18.1,100,2.60715127,0,97.39284873,63.65955615,100,77.5259966,1.276687307,0.243827096,0.206272637,NaN,79.1,92.56737374,7.43262626,27.53,63.65955615,36.34044385,48.28571429,51.71428571,2.285714286,48.28571429,97.71428571,95.80625137,67.02202733,66.99308132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,RUST-NoRec,92.84298452,7.157015477,206.0762726,96.71,28.75,287.5,71.25,71.71428571,95.14285714,51.71428571,4.857142857,48.28571429,95.14285714,91.32356739,66.42008333,65.9127134,51.71428571,100,35,18.1,100,2.614747312,0,97.38525269,64.24882868,100,77.98248494,1.276687307,0.215386036,0.172707947,NaN,77.8,69.61303215,30.38696785,28.75,64.24882868,35.75117132,48.28571429,51.71428571,4.857142857,48.28571429,95.14285714,91.32356739,66.42008333,65.9127134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,RUST-NoTier,92.76189911,7.238100894,206.9530455,96.77,31.73,317.3,68.27,73.42857143,98.57142857,51.71428571,1.428571429,48.28571429,98.57142857,97.31226741,67.21417743,67.36572857,51.71428571,100,35,18.1,100,2.564685183,0,97.43531482,65.17911134,100,78.66268147,1.276687307,0.222251266,0.178943941,NaN,74.5,71.90020957,28.09979043,31.73,65.17911134,34.82088866,48.28571429,51.71428571,1.428571429,48.28571429,98.57142857,97.31226741,67.21417743,67.36572857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,RUST-Uniform,88.24460043,11.75539957,214.3205881,93.05,25.28,252.8,74.72,72.85714286,97.42857143,51.71428571,2.571428571,48.28571429,97.42857143,95.38311018,66.95793069,66.86728574,51.71428571,100,35,18.1,100,2.642975174,0,97.35702483,79.33420003,100,88.43932561,2,0.081252919,0.047777067,NaN,58.1,20.26212732,79.73787268,25.28,79.33420003,20.66579997,48.28571429,51.71428571,2.571428571,48.28571429,97.42857143,95.38311018,66.95793069,66.86728574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,ScalarRep-CumReward,74.16686723,25.83313277,240.6164032,78.19,8.34,83.4,91.66,100,100,0,0,100,100,0,50,0,0,100,35,0,100,2.652618331,0,97.34738167,91.74840765,100,95.67547718,NaN,8.90702298,7.19593137,NaN,70.8,70.88187098,29.11812902,8.34,91.74840765,8.251592353,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,ScalarRep-EMA,72.79086905,27.20913095,243.1774719,76.92,8.34,83.4,91.66,100,100,0,0,100,100,0,50,0,0,100,35,0,100,2.692355672,0,97.30764433,92.2942488,100,95.97904313,NaN,0.137191849,0.093002111,NaN,61.5,0.09845088,99.90154912,8.34,92.2942488,7.705751204,100,0,0,100,100,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,Threshold,88.53692665,11.46307335,214.3108028,93.49,28.07,280.7,71.93,74.71428571,99.14285714,49.71428571,0.857142857,50.28571429,99.14285714,98.46590909,66.4720072,65.7983204,49.71428571,100,35,17.4,100,2.606348844,0,97.39365116,77.0911476,100,86.71455896,2.661390056,0.210691127,0.176101414,NaN,77.8,72.16524463,27.83475537,28.07,77.0911476,22.9088524,50.28571429,49.71428571,0.857142857,50.28571429,99.14285714,98.46590909,66.4720072,65.7983204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
